,Unnamed: 0,NameInstance,tot_real_time,tot_cputime,tot_lb,tot_lb_root,tot_heuristic,tot_build_dd,tot_pricing,rel_error,global_lower_bound,global_upper_bound,first_rel_error,nb_generated_col,date,nb_iterations_rvnd,stabilization,alpha,pricing_solver,n,m,first_size_graph,size_after_reduced_cost
1627,1810.0,wt150_071,383.403299,381.792861,256.114034,256.114051,122.430919,3.220453,145.975002,0.001105,554949,555562,0.001105,2474,4/10/2019,4,1,0.8,7,150,2,866760,219172
1628,1811.0,wt150_071,319.503651,318.065854,146.969782,146.969794,168.874675,2.18993,104.052081,0.000759,287288,287506,0.000759,1592,4/10/2019,4,1,0.8,5,150,4,483482,97268
1629,1812.0,wt150_081,69.628152,66.339362,33.251064,33.251074,31.456749,1.601545,16.755297,0.006726,446,449,0.006726,589,4/10/2019,4,1,0.8,3,150,4,513482,253290
1630,1813.0,wt150_081,168.13878400000004,164.25221100000005,93.584012,93.584019,67.528643,3.097616,72.827393,0.062827,382,406,0.062827,880,4/10/2019,4,1,0.8,1,150,2,1024908,519386
1631,1814.0,wt150_081,145.213113,144.46598,94.644953,94.644964,46.366653,3.422248,73.59557099999998,0.062827,382,406,0.062827,852,4/10/2019,4,1,0.8,7,150,2,1024908,543654
1632,1815.0,wt150_081,171.93711399999995,168.877245,113.066431,113.066448,52.79196500000001,2.980286,84.580663,0.062827,382,406,0.062827,884,4/10/2019,4,1,0.8,2,150,2,1024908,537610
1633,1816.0,wt150_081,98.379642,96.278514,44.156984,44.156992,49.798455,2.293352,30.617762,0.006726,446,449,0.006726,616,4/10/2019,4,1,0.8,2,150,4,513482,255006
1634,1818.0,wt150_071,347.733407,346.362196,172.877748,172.87776000000005,171.152532,2.303106,107.791326,0.000759,287288,287506,0.000759,1671,4/10/2019,4,1,0.8,7,150,4,483482,97292
1635,1819.0,wt150_081,78.516097,76.64479399999998,32.027219,32.027229,42.127025,2.461363,15.801616,0.006726,446,449,0.006726,607,4/10/2019,4,1,0.8,4,150,4,513482,255196
1636,1820.0,wt150_081,83.664234,82.972673,49.14032,49.140334,30.999191,2.801137,35.238528,0.006726,446,449,0.006726,586,4/10/2019,4,1,0.8,5,150,4,513482,255076
1637,1821.0,wt150_071,479.893694,477.835319,322.199169,322.199178,153.03615,2.5623150000000003,174.88861799999995,0.001043,554983,555562,0.001043,2489,4/10/2019,4,1,0.8,2,150,2,866760,172760
1638,1822.0,wt150_081,72.472062,71.854941,38.030335,38.03035300000001,30.876542,2.921457,23.396787,0.006726,446,449,0.006726,589,4/10/2019,4,1,0.8,7,150,4,513482,255076
1639,1823.0,wt150_071,468.968454,467.424751,333.657253,333.657262,130.622516,3.117648,219.515347,0.001105,554949,555562,0.001105,2387,4/10/2019,4,1,0.8,5,150,2,866760,219260
1640,1824.0,wt150_071,351.873308,350.30847,185.340098,185.340107,160.952686,3.973216,129.298625,0.000727,287297,287506,0.000727,1758,4/10/2019,4,1,0.8,8,150,4,483482,95368
1641,1825.0,wt150_081,78.08664300000002,77.379894,43.404076,43.40408400000001,31.196816,2.755477,26.969581,0.006726,446,449,0.006726,607,4/10/2019,4,1,0.8,8,150,4,513482,255302
1642,1826.0,wt150_081,98.051544,97.453904,57.819438,57.819459,35.51856400000001,4.079593,39.881091,0.006726,446,449,0.006726,620,4/10/2019,4,1,0.8,6,150,4,513482,255302
1643,1827.0,wt150_081,206.161172,205.428556,150.307612,150.30762,51.525755,3.557682,123.6258,0.062827,382,406,0.062827,883,4/10/2019,4,1,0.8,6,150,2,1024908,543356
1644,1828.0,wt150_081,239.67681,238.159141,168.525807,168.525822,63.617277,5.9716510000000005,141.511901,0.062827,382,406,0.062827,849,4/10/2019,4,1,0.8,5,150,2,1024908,543198
1645,1829.0,wt150_071,486.904401,485.654346,369.031739,369.031747,111.635056,4.94987,228.116583,0.001029,554991,555562,0.001029,2601,4/10/2019,4,1,0.8,8,150,2,866760,214508
1646,1830.0,wt150_081,204.54149,202.661264,131.680642,131.680654,66.169318,4.772825,98.876421,0.062827,382,406,0.062827,864,4/10/2019,4,1,0.8,8,150,2,1024908,543744
1647,1831.0,wt150_066,614.963542,607.489472,486.707208,486.707215,113.208576,0.0,430.530137,0.003684,117548,117981,0.003684,1642,4/10/2019,4,1,0.8,10,150,4,19872948,1595387
1648,1832.0,wt150_071,519.0863,517.8185110000002,403.907339,403.907347,109.007011,4.879635,286.09009,0.001043,554983,555562,0.001043,2489,4/10/2019,4,1,0.8,6,150,2,866760,213752
1649,1833.0,wt150_046,1435.416238,1416.276254,1238.195287,1238.195297,154.288074,0.0,1119.500713,0.000326,585566,585757,0.000326,2270,4/10/2019,4,1,0.8,10,150,2,40197044,928492
1650,1834.0,wt150_081,242.060002,238.683552,189.397909,189.397921,37.37521,0.0,170.639672,0.006726,446,449,0.006726,621,4/10/2019,4,1,0.8,10,150,4,20301088,7859545
1651,1835.0,wt150_086,180.898041,179.873865,55.420649,55.42065699999999,123.066984,1.355411,16.257253,0.007388,53602,53998,0.007388,1705,4/10/2019,4,1,0.8,3,150,4,528550,150130
1652,1836.0,wt150_086,224.125115,223.05562,103.30493,103.304944,118.368021,1.345584,43.425755,0.007388,53602,53998,0.007388,1703,4/10/2019,4,1,0.8,1,150,4,528550,150200
1653,1837.0,wt150_086,219.599358,218.566129,98.175577,98.175585,119.043464,1.310958,35.768138,0.007294,53607,53998,0.007294,1726,4/10/2019,4,1,0.8,4,150,4,528550,161880
1654,1839.0,wt150_086,261.972643,260.650139,131.84193,131.841939,127.211364,1.565083,77.84094300000002,0.007294,53607,53998,0.007294,1723,4/10/2019,4,1,0.8,2,150,4,528550,149378
1655,1840.0,wt150_086,245.141615,244.486176,121.483816,121.483824,120.555887,2.410542,73.446996,0.007294,53607,53998,0.007294,1726,4/10/2019,4,1,0.8,8,150,4,528550,154282
1656,1842.0,wt150_086,340.47704,339.4607,207.135577,207.135588,128.789932,3.4866080000000004,151.474366,0.007294,53607,53998,0.007294,1782,4/10/2019,4,1,0.8,6,150,4,528550,151224
1657,1843.0,wt150_086,411.195488,409.008997,213.937146,213.937154,193.201993,1.827871,100.668471,0.007100,98163,98860,0.007100,2389,4/10/2019,4,1,0.8,1,150,2,1021092,283251
1658,1844.0,wt150_086,328.954325,327.803001,163.852726,163.85273600000005,160.192257,3.715759,94.888606,0.007388,53602,53998,0.007388,1705,4/10/2019,4,1,0.8,7,150,4,528550,153754
1659,1845.0,wt150_086,350.500328,349.333584,225.114126,225.114142,121.801234,2.372641,159.137302,0.007388,53602,53998,0.007388,1703,4/10/2019,4,1,0.8,5,150,4,528550,153838
1660,1846.0,wt150_086,402.226693,400.240687,188.64549,188.6455,209.644568,1.893882,65.49682299999999,0.007100,98163,98860,0.007100,2605,4/10/2019,4,1,0.8,3,150,2,1021092,283240
1661,1847.0,wt150_071,612.7727110000002,605.274139,461.996663,461.996672,133.489221,0.0,412.307499,0.000727,287297,287506,0.000727,1734,4/10/2019,4,1,0.8,10,150,4,21868134,797448
1662,1848.0,wt150_086,408.586221,406.255448,221.477544,221.477553,182.816774,1.919924,90.277913,0.006772,98195,98860,0.006772,2551,4/10/2019,4,1,0.8,4,150,2,1021092,290336
1663,1849.0,wt150_086,485.638387,482.757956,289.8492490000001,289.849258,190.595708,2.264311,167.432816,0.006824,98190,98860,0.006824,2457,4/10/2019,4,1,0.8,2,150,2,1021092,282186
1664,1850.0,wt150_086,462.965616,461.863004,270.466605,270.466615,188.130689,3.213914,151.937035,0.007100,98163,98860,0.007100,2605,4/10/2019,4,1,0.8,7,150,2,1021092,292890
1665,1851.0,wt150_081,620.481849,609.505709,514.7527200000002,514.752733,71.224112,0.0,477.31346500000006,0.062827,382,406,0.062827,881,4/10/2019,4,1,0.8,10,150,2,40461368,16439156
1666,1852.0,wt150_091,426.675592,424.630508,261.822592,261.822604,160.866765,1.916142,121.137682,0.002099,211090,211533,0.002099,2635,4/10/2019,4,1,0.8,1,150,2,1016196,172824
1667,1853.0,wt150_086,522.478522,521.332013,319.446165,319.446175,198.572337,3.27132,192.889521,0.006772,98195,98860,0.006772,2551,4/10/2019,4,1,0.8,8,150,2,1021092,290018
1668,1854.0,wt150_061,1456.35403,1437.9382859999996,1208.050359,1208.050371,211.429252,0.0,1110.232625,0.002060,102931,103143,0.002060,1947,4/10/2019,4,1,0.8,10,150,2,40142064,3633404
1669,1855.0,wt150_091,475.790232,473.046853,287.83649,287.836505,182.596601,2.566787,74.840623,0.002099,211090,211533,0.002099,2811,4/10/2019,4,1,0.8,3,150,2,1016196,172600
1670,1856.0,wt150_091,274.454644,272.309801,58.464904,58.464914,211.994164,1.807532,30.72924,0.004587,112486,113002,0.004587,1426,4/10/2019,4,1,0.8,1,150,4,536024,157210
1671,1858.0,wt150_091,279.392092,277.60002799999995,85.80519,85.805201,190.311316,1.441117,52.151656,0.004391,112508,113002,0.004391,1482,4/10/2019,4,1,0.8,2,150,4,536024,153890
1672,1859.0,wt150_091,246.395536,244.837443,71.350186,71.350192,171.927829,1.520979,32.596732,0.004391,112508,113002,0.004391,1540,4/10/2019,4,1,0.8,4,150,4,536024,154034
1673,1860.0,wt150_091,545.26639,543.305294,348.34066,348.340669,192.101648,2.817288,183.550014,0.001852,211142,211533,0.001852,2932,4/10/2019,4,1,0.8,2,150,2,1016196,164040
1674,1862.0,wt150_091,266.628716,264.51826800000003,59.052881000000006,59.052891,203.097462,2.321326,17.592066,0.004587,112486,113002,0.004587,1529,4/10/2019,4,1,0.8,3,150,4,536024,157315
1675,1863.0,wt150_091,485.595245,483.197082,289.926572,289.926588,191.447892,1.780469,107.282775,0.001842,211144,211533,0.001842,2715,4/10/2019,4,1,0.8,4,150,2,1016196,168730
1676,1864.0,wt150_091,296.3444970000001,295.3823220000001,126.850613,126.850623,165.963157,2.536957,93.369506,0.004587,112486,113002,0.004587,1426,4/10/2019,4,1,0.8,5,150,4,536024,164810
1677,1865.0,wt150_086,682.315035,679.489909,403.508812,403.508824,270.513967,5.4041510000000015,270.99118300000004,0.007100,98163,98860,0.007100,2389,4/10/2019,4,1,0.8,5,150,2,1021092,292998
1678,1866.0,wt150_066,1348.855557,1331.119656,1125.510465,1125.510474,185.977751,0.0,989.95937,0.002213,223232,223726,0.002213,2457,4/10/2019,4,1,0.8,10,150,2,39557536,1834777
1679,1867.0,wt150_091,297.771465,296.377791,124.748324,124.748336,167.220176,4.3710010000000015,71.07739000000002,0.004587,112486,113002,0.004587,1529,4/10/2019,4,1,0.8,7,150,4,536024,164918
1680,1868.0,wt150_091,304.213583,302.142588,109.016801,109.016814,188.948644,4.1343440000000005,68.539592,0.004391,112508,113002,0.004391,1540,4/10/2019,4,1,0.8,8,150,4,536024,159176
1681,1869.0,wt150_086,643.733595,637.336492,482.977825,482.977834,143.893832,0.0,427.549901,0.007125,53616,53998,0.007125,1616,4/10/2019,4,1,0.8,10,150,4,20570138,1647864
1682,1870.0,wt150_091,360.09688,358.900996,159.287266,159.287274,195.291124,4.287982,120.118407,0.004391,112508,113002,0.004391,1482,4/10/2019,4,1,0.8,6,150,4,536024,159144
1683,1871.0,wt150_101,2.495863,2.144241,0.0,0.0,0.007704000000000002,2.117942,0.0,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,0,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,4/10/2019,4,1,0.8,1,150,2,1045098,0
1684,1872.0,wt150_101,2.4938990000000003,2.1166400000000003,0.0,0.0,0.010745,2.08966,0.0,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,0,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,4/10/2019,4,1,0.8,2,150,2,1045098,0
1685,1873.0,wt150_101,2.342908,2.024853,0.0,0.0,0.006874,2.001102,0.0,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,0,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,4/10/2019,4,1,0.8,3,150,2,1045098,0
1686,1874.0,wt150_101,2.459423,2.180173,0.0,0.0,0.007678,2.158511,0.0,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,0,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,4/10/2019,4,1,0.8,4,150,2,1045098,0
1687,1875.0,wt150_101,4.059566,3.764264,0.0,0.0,0.006878,3.739543,0.0,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,0,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,4/10/2019,4,1,0.8,5,150,2,1045098,0
1688,1876.0,wt150_086,764.71286,763.097928,529.3639919999998,529.364004,228.365083,5.320204,362.715447,0.006824,98190,98860,0.006824,2457,4/10/2019,4,1,0.8,6,150,2,1021092,288714
1689,1877.0,wt150_101,4.193576,3.731341000000001,0.0,0.0,0.006858,3.709253,0.0,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,0,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,4/10/2019,4,1,0.8,6,150,2,1045098,0
1690,1878.0,wt150_101,4.245557,3.796008,0.0,0.0,0.008272,3.76962,0.0,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,0,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,4/10/2019,4,1,0.8,7,150,2,1045098,0
1691,1879.0,wt150_101,2.501826,2.2189650000000003,0.0,0.0,0.0072879999999999985,2.202196,0.0,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,0,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,4/10/2019,4,1,0.8,8,150,2,1045098,0
1692,1881.0,wt150_101,1.7395349999999998,1.551675,0.0,0.0,0.012844,1.522277,0.0,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,0,179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.000000,0,4/10/2019,4,1,0.8,1,150,4,525136,0
